ID	LANGUAGE	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	COGID	TOKENS	ALIGNMENT
fra-137_sheep-1	French	stan1290	1331	SHEEP	mouton	muˈtɔ̃	3239	m u t ɔ̃	m u t ɔ̃
ita-137_sheep-1	Italian	ital1282	1331	SHEEP	pècora	pɛkora	3238	p ɛ k o r a	p ɛ k o r a
lat-137_sheep-1	Latin	lati1261	1331	SHEEP	ovis	ɔwɪs	3241	ɔ w ɪ s	ɔ w ɪ s
por-137_sheep-1	Portuguese	port1283	1331	SHEEP	ovelha	oˈveʎɐ	3236	o v e ʎ ɐ	o v e ʎ ɐ
ron-137_sheep-1	Romanian	roma1327	1331	SHEEP	oaie	o̯aje	3237	o a j e	o a j e
spa-137_sheep-1	Spanish	stan1288	1331	SHEEP	oveja	oβexa	3236	o β e x a	o β e x a
cat-315_shelf-1	Catalan	stan1289	745	SHELF	prestatgeria	pɾəstəd͡ʒəɾiə	3242	p ɾ ə s t ə dʒ ə ɾ i ə	p ɾ ə s t ə - dʒ ə ɾ i ə
fra-315_shelf-1	French	stan1290	745	SHELF	étagère	etaˈʒɛːʁ	3248	e t a ʒ ɛː ʁ	e t a ʒ ɛː ʁ
ita-315_shelf-1	Italian	ital1282	745	SHELF	scaffale	skafːale	3247	s k a fː a l e	s k a fː a l e
lat-315_shelf-1	Latin	lati1261	745	SHELF	foruli	fɔrʊliː	3246	f ɔ r ʊ l iː	f ɔ r ʊ l iː
por-315_shelf-1	Portuguese	port1283	745	SHELF	estante	iʃˈtɐ̃tə	3245	i ʃ t ɐ̃ t ə	i ʃ t ɐ̃ t ə
por-315_shelf-2	Portuguese	port1283	745	SHELF	prateleira	pratelejra	3243	p r a t e l e j r a	p r a t e l e j r a
ron-315_shelf-1	Romanian	roma1327	745	SHELF	rafturi	rafturʲ	3244	r a f t u rʲ	r a f t u rʲ
spa-315_shelf-1	Spanish	stan1288	745	SHELF	estantería	estanteɾia	3242	e s t a n t e ɾ i a	- - e s t a n t e ɾ i a
cat-688_shine-1	Catalan	stan1289	708	SHINE	brillar	bɾiʎa	3249	b ɾ i ʎ a	b ɾ i ʎ a -
cat-717_shine-1	Catalan	stan1289			brillar	bɾiʎa	3249	b ɾ i ʎ a	b ɾ i ʎ a -
cat-717_shine-2	Catalan	stan1289			resplendir	rəspɫənði	3250	r ə s p lˠ ə n ð i	r ə s p lˠ ə n - - ð i - -
fra-688_shine-1	French	stan1290	708	SHINE	briller	bʁiˈje	3249	b ʁ i j e	b ʁ i j e -
fra-717_shine-1	French	stan1290			briller	bʁiˈje	3249	b ʁ i j e	b ʁ i j e -
ita-688_shine-1	Italian	ital1282	708	SHINE	splèndere	splɛndere	3250	s p l ɛ n d e r e	- - s p l ɛ n d - - e r e
ita-717_shine-1	Italian	ital1282			splèndere	splɛndere	3250	s p l ɛ n d e r e	- - s p l ɛ n d - - e r e
lat-688_shine-1	Latin	lati1261	708	SHINE	lucere	ɫuːkeːrɛ	3253	lˠ uː k eː r ɛ	lˠ uː k eː r ɛ
lat-717_shine-1	Latin	lati1261			splendere	spɫɛndeːrɛ	3250	s p lˠ ɛ n d eː r ɛ	- - s p lˠ ɛ n d - - eː r ɛ
por-688_shine-1	Portuguese	port1283	708	SHINE	brilhar	briˈʎar	3249	b r i ʎ a r	b r i ʎ a r
por-717_shine-1	Portuguese	port1283			brilhar	briˈʎar	3249	b r i ʎ a r	b r i ʎ a r
ron-688_shine-1	Romanian	roma1327	708	SHINE	străluci	strəlut͡ʃʲ	3251	s t r ə l u tʃʲ	s t r ə l u tʃʲ
ron-717_shine-1	Romanian	roma1327			luci	lut͡ʃʲ	3252	l u tʃʲ	l u tʃʲ
ron-717_shine-2	Romanian	roma1327			străluci	strəlut͡ʃʲ	3251	s t r ə l u tʃʲ	s t r ə l u tʃʲ
spa-688_shine-1	Spanish	stan1288	708	SHINE	brillar	bɾiʝaɾ	3249	b ɾ i ʝ a ɾ	b ɾ i ʝ a ɾ
spa-717_shine-1	Spanish	stan1288			brillar	bɾiʝaɾ	3249	b ɾ i ʝ a ɾ	b ɾ i ʝ a ɾ
spa-717_shine-2	Spanish	stan1288			resplandecer	ɾesplandeθeɾ	3250	ɾ e s p l a n d e θ e ɾ	ɾ e s p l a n d e θ e ɾ -
cat-372_shirt-1	Catalan	stan1289	1622	SHIRT	camisa	kəmizə	3254	k ə m i z ə	k ə m i z ə
fra-372_shirt-1	French	stan1290	1622	SHIRT	chemise	ʃmiːz	3256	ʃ m iː z	ʃ m iː z
ita-372_shirt-1	Italian	ital1282	1622	SHIRT	camicia	kamit͡ʃa	3254	k a m i tʃ a	k a m i tʃ a
lat-372_shirt-1	Latin	lati1261	1622	SHIRT	tunica	tʊnɪka	3255	t ʊ n ɪ k a	t ʊ n ɪ k a
por-372_shirt-1	Portuguese	port1283	1622	SHIRT	camisa	kɐˈmizɐ	3254	k ɐ m i z ɐ	k ɐ m i z ɐ
ron-372_shirt-1	Romanian	roma1327	1622	SHIRT	cămașă	kəmaʃə	3254	k ə m a ʃ ə	k ə m a ʃ ə
spa-372_shirt-1	Spanish	stan1288	1622	SHIRT	camisa	kamisa	3254	k a m i s a	k a m i s a
cat-378_shoe-1	Catalan	stan1289	1381	SHOE	sabata	səβat̪ə	3257	s ə β a t̪ ə	s ə β a t̪ ə
fra-378_shoe-1	French	stan1290	1381	SHOE	soulier	suˈlje	3262	s u l j e	s u l j e
fra-378_shoe-2	French	stan1290	1381	SHOE	chaussure	ʃoˈsyːʁ	3258	ʃ o s yː ʁ	ʃ o s yː ʁ
ita-378_shoe-1	Italian	ital1282	1381	SHOE	scarpa	skarpa	3261	s k a r p a	s k a r p a
lat-378_shoe-1	Latin	lati1261	1381	SHOE	calceus	kaɫkɛʊs	3260	k a lˠ k ɛ ʊ s	k a lˠ k ɛ ʊ s
por-378_shoe-1	Portuguese	port1283	1381	SHOE	sapato	sɐˈpatu	3257	s ɐ p a t u	s ɐ p a t u
ron-378_shoe-1	Romanian	roma1327	1381	SHOE	gheată	ɡe̯atə	3259	g e a t ə	g e a t ə
spa-378_shoe-1	Spanish	stan1288	1381	SHOE	zapato	θapato	3257	θ a p a t o	θ a p a t o
cat-931_shoot-1	Catalan	stan1289	1172	SHOOT	tirar	t̪iɾa	3263	t̪ i ɾ a	t̪ - - - i ɾ a - -
cat-931_shoot-2	Catalan	stan1289	1172	SHOOT	disparar	d̪ispəɾa	3263	d̪ i s p ə ɾ a	d̪ i s p ə ɾ a - -
fra-931_shoot-1	French	stan1290	1172	SHOOT	tirer	tiˈʁe	3263	t i ʁ e	t - - - i ʁ e - -
ita-931_shoot-1	Italian	ital1282	1172	SHOOT	sparare	sparare	3263	s p a r a r e	s - - p a r a r e
lat-931_shoot-1	Latin	lati1261	1172	SHOOT	iaculari	ɪakʊɫaːriː	3264	ɪ a k ʊ lˠ aː r iː	ɪ a k ʊ lˠ aː r iː
por-931_shoot-1	Portuguese	port1283	1172	SHOOT	disparar	diʃparar	3263	d i ʃ p a r a r	d i ʃ p a r a r -
ron-931_shoot-1	Romanian	roma1327	1172	SHOOT	trage	trad͡ʒe	3265	t r a dʒ e	t r a dʒ e
spa-931_shoot-1	Spanish	stan1288	1172	SHOOT	tirar	tiɾaɾ	3263	t i ɾ a ɾ	t - - - i ɾ a ɾ -
spa-931_shoot-2	Spanish	stan1288	1172	SHOOT	disparar	dispaɾaɾ	3263	d i s p a ɾ a ɾ	d i s p a ɾ a ɾ -
cat-424_shop-1	Catalan	stan1289	746	SHOP	tenda	t̪ɛnðə	3268	t̪ ɛ n ð ə	t̪ - ɛ n ð ə
cat-424_shop-2	Catalan	stan1289	746	SHOP	botiga	but̪iɣə	3266	b u t̪ i ɣ ə	b u t̪ i ɣ ə
fra-424_shop-1	French	stan1290	746	SHOP	magasin	maɡaˈzɛ̃	3267	m a g a z ɛ̃	m a g a z ɛ̃ -
fra-424_shop-2	French	stan1290	746	SHOP	boutique	buˈtik	3266	b u t i k	b u t i k -
ita-424_shop-1	Italian	ital1282	746	SHOP	negozio	neɡot͡sio	3272	n e g o ts i o	n e g o ts i o
lat-424_shop-1	Latin	lati1261	746	SHOP	taberna	tabɛrna	3271	t a b ɛ r n a	t a b ɛ r n a
por-424_shop-1	Portuguese	port1283	746	SHOP	loja	ˈlɔʒɐ	3269	l ɔ ʒ ɐ	l ɔ ʒ ɐ
ron-424_shop-1	Romanian	roma1327	746	SHOP	magazin	maɡazin	3267	m a g a z i n	m a g a z i n
ron-424_shop-2	Romanian	roma1327	746	SHOP	prăvălie	prəvəlje	3270	p r ə v ə l j e	p r ə v ə l j e
spa-424_shop-1	Spanish	stan1288	746	SHOP	tienda	tjenda	3268	t j e n d a	t j e n d a
cat-103_shore-1	Catalan	stan1289	3464	SHORE OF LAKE	riba	riβə	3273	r i β ə	r i β ə -
fra-103_shore-1	French	stan1290	3464	SHORE OF LAKE	bord	bɔʁ	3278	b ɔ ʁ	b ɔ ʁ
fra-103_shore-2	French	stan1290	3464	SHORE OF LAKE	rivage	ʁiˈvaːʒ	3273	ʁ i v aː ʒ	ʁ i v aː ʒ
ita-103_shore-1	Italian	ital1282	3464	SHORE OF LAKE	riva	riva	3273	r i v a	r i v a -
lat-103_shore-1	Latin	lati1261	3464	SHORE OF LAKE	ripa	riːpa	3273	r iː p a	r iː p a -
por-103_shore-1	Portuguese	port1283	3464	SHORE OF LAKE	beira	bejra	3277	b e j r a	b e j r a
ron-103_shore-1	Romanian	roma1327	3464	SHORE OF LAKE	mal	mal	3276	m a l	m a l
ron-103_shore-2	Romanian	roma1327	3464	SHORE OF LAKE	țărm	t͡sərm	3274	ts ə r m	ts ə r m
spa-103_shore-1	Spanish	stan1288	3464	SHORE OF LAKE	orilla	oɾiʝa	3275	o ɾ i ʝ a	o ɾ i ʝ a
cat-484_short-1	Catalan	stan1289	1645	SHORT	curt	kuɾ	3279	k u ɾ	k u ɾ - -
fra-484_short-1	French	stan1290	1645	SHORT	court	kuːʁ	3279	k uː ʁ	k uː ʁ - -
ita-484_short-1	Italian	ital1282	1645	SHORT	corto	korto	3279	k o r t o	k o r t o
lat-484_short-1	Latin	lati1261	1645	SHORT	brevis	brɛwɪs	3281	b r ɛ w ɪ s	b r ɛ w ɪ s
por-484_short-1	Portuguese	port1283	1645	SHORT	curto	ˈkurtu	3279	k u r t u	k u r t u
ron-484_short-1	Romanian	roma1327	1645	SHORT	scurt	skurt	3280	s k u r t	s k u r t
spa-484_short-1	Spanish	stan1288	1645	SHORT	corto	koɾto	3279	k o ɾ t o	k o ɾ t o
cat-25_shoulder-1	Catalan	stan1289	1482	SHOULDER	espatlla	əspaʎːə	3283	ə s p a ʎː ə	ə s p a ʎː ə
fra-25_shoulder-1	French	stan1290	1482	SHOULDER	épaule	eˈpoːl	3287	e p oː l	e p oː l
ita-25_shoulder-1	Italian	ital1282	1482	SHOULDER	spalla	spalːa	3283	s p a lː a	- s p a lː a
lat-25_shoulder-1	Latin	lati1261	1482	SHOULDER	umerus	ʊmɛrʊs	3286	ʊ m ɛ r ʊ s	ʊ m ɛ r ʊ s
por-25_shoulder-1	Portuguese	port1283	1482	SHOULDER	ombro	ˈõbru	3282	õ b r u	õ - b r u
ron-25_shoulder-1	Romanian	roma1327	1482	SHOULDER	umăr	umər	3285	u m ə r	u m ə r
ron-25_shoulder-2	Romanian	roma1327	1482	SHOULDER	spate	spate	3284	s p a t e	s p a t e
spa-25_shoulder-1	Spanish	stan1288	1482	SHOULDER	hombro	ombɾo	3282	o m b ɾ o	o m b ɾ o
cat-730_shout-1	Catalan	stan1289	715	SHOUT	cridar	kɾiða	3288	k ɾ i ð a	k ɾ i ð a - -
fra-730_shout-1	French	stan1290	715	SHOUT	crier	kʁiˈe	3288	k ʁ i e	k ʁ i - e - -
ita-730_shout-1	Italian	ital1282	715	SHOUT	gridare	ɡridare	3288	g r i d a r e	g r i d a r e
lat-730_shout-1	Latin	lati1261	715	SHOUT	clamare	kɫaːmaːrɛ	3290	k lˠ aː m aː r ɛ	k lˠ aː m aː r ɛ
por-730_shout-1	Portuguese	port1283	715	SHOUT	gritar	ɡriˈtar	3288	g r i t a r	g r i t a r -
ron-730_shout-1	Romanian	roma1327	715	SHOUT	țipa	t͡sipa	3289	ts i p a	ts i p a
spa-730_shout-1	Spanish	stan1288	715	SHOUT	gritar	ɡɾitaɾ	3288	g ɾ i t a ɾ	g ɾ i t a ɾ -
cat-937_shove-1	Catalan	stan1289			empènyer	əmpɛɲə	3294	ə m p ɛ ɲ ə	ə m p ɛ ɲ - ə
fra-937_shove-1	French	stan1290			heurter	œʁˈte	3293	œ ʁ t e	œ ʁ t - - e
ita-937_shove-1	Italian	ital1282			urtare	urtare	3293	u r t a r e	u r t a r e
ita-937_shove-2	Italian	ital1282			spìngere	spind͡ʒere	3292	s p i n dʒ e r e	s p i n dʒ e r e
lat-937_shove-1	Latin	lati1261			tundere	tʊndɛrɛ	3292	t ʊ n d ɛ r ɛ	t - ʊ n d ɛ r ɛ
por-937_shove-1	Portuguese	port1283			empurrar	ẽpuˈʀar	3291	ẽ p u ʀ a r	ẽ - p u ʀ a r
ron-937_shove-1	Romanian	roma1327			împinge	ɨmpind͡ʒe	3294	ɨ m p i n dʒ e	ɨ m p i n dʒ e
spa-937_shove-1	Spanish	stan1288			empujar	empuxaɾ	3291	e m p u x a ɾ	e m p u x a ɾ
cat-325_shovel-1	Catalan	stan1289	1901	SHOVEL	pala	paɫə	3295	p a lˠ ə	p a lˠ - - ə
fra-325_shovel-1	French	stan1290	1901	SHOVEL	pelle	pɛl	3295	p ɛ l	p ɛ l - - -
ita-325_shovel-1	Italian	ital1282	1901	SHOVEL	pala	pala	3295	p a l a	p a l - - a
lat-325_shovel-1	Latin	lati1261	1901	SHOVEL	pala	paːɫa	3295	p aː lˠ a	p aː lˠ - - a
por-325_shovel-1	Portuguese	port1283	1901	SHOVEL	pá	pa	3297	p a	p a
ron-325_shovel-1	Romanian	roma1327	1901	SHOVEL	lopată	lopatə	3296	l o p a t ə	l o p a t ə
spa-325_shovel-1	Spanish	stan1288	1901	SHOVEL	pala	pala	3295	p a l a	p a l - - a
spa-325_shovel-2	Spanish	stan1288	1901	SHOVEL	paleta	paleta	3295	p a l e t a	p a l e t a
cat-809_show-1	Catalan	stan1289	1868	VISIBLE	poder-se veure	puðəɾzə βɛwɾə	3299	p u ð ə ɾ z ə + β ɛ w ɾ ə	p u ð ə ɾ z ə + β ɛ w ɾ - ə
cat-908_show-1	Catalan	stan1289	1039	SHOW	mostrar	mustɾa	3298	m u s t ɾ a	m u s t ɾ a - -
cat-908_show-2	Catalan	stan1289	1039	SHOW	ensenyar	ənzəɲa	3301	ə n z ə ɲ a	ə n z ə ɲ a
fra-809_show-1	French	stan1290	1868	VISIBLE	se voir	səˈvwaːʁ	3309	s ə v w aː ʁ	s ə v w aː ʁ
fra-809_show-2	French	stan1290	1868	VISIBLE	être visible	ɛːtʁə viˈziblə	3304	ɛː t ʁ ə + v i z i b l ə	ɛː t ʁ ə + v i z i b l ə
fra-908_show-1	French	stan1290	1039	SHOW	montrer	mɔ̃ˈtʁe	3298	m ɔ̃ t ʁ e	m ɔ̃ - t ʁ e - -
fra-908_show-2	French	stan1290	1039	SHOW	faire voir	fɛːʁ ˈvwaːʁ	3300	f ɛː ʁ + v w aː ʁ	f ɛː ʁ + v w aː ʁ
ita-809_show-1	Italian	ital1282	1868	VISIBLE	vedersi	vederzi	3308	v e d e r z i	v e d e r z i
ita-908_show-1	Italian	ital1282	1039	SHOW	indicare	indikare	3303	i n d i k a r e	i n d i k a r e
lat-809_show-1	Latin	lati1261	1868	VISIBLE	conspici	kõːspɪkiː	3307	k õː s p ɪ k iː	k õː s p ɪ k iː
lat-908_show-1	Latin	lati1261	1039	SHOW	monstrare	mõːstraːrɛ	3298	m õː s t r aː r ɛ	m õː s t r aː r ɛ
por-809_show-1	Portuguese	port1283	1868	VISIBLE	estar à vista	iʃtaraviʃta	3306	i ʃ t a r a v i ʃ t a	i ʃ t a r a v i ʃ t a
por-908_show-1	Portuguese	port1283	1039	SHOW	mostrar	muʃˈtrar	3298	m u ʃ t r a r	m u ʃ t r a r -
ron-809_show-1	Romanian	roma1327	1868	VISIBLE	se vedea	se vede̯a	3305	s e + v e d e a	s e + v e d e a
ron-908_show-1	Romanian	roma1327	1039	SHOW	arăta	arəta	3302	a r ə t a	a r ə t a
spa-809_show-1	Spanish	stan1288	1868	VISIBLE	poder verse	poðeɾ βeɾse	3299	p o ð e ɾ + β e ɾ s e	p o ð e ɾ - - + β e - ɾ s e
spa-908_show-1	Spanish	stan1288	1039	SHOW	mostrar	mostɾaɾ	3298	m o s t ɾ a ɾ	m o s t ɾ a ɾ -
cat-554_sickill-1	Catalan	stan1289	1847	SICK	malālt	məɫaɫ	3311	m ə lˠ a lˠ	m ə lˠ a lˠ -
fra-554_sickill-1	French	stan1290	1847	SICK	malade	maˈlad	3311	m a l a d	m a l a d -
ita-554_sickill-1	Italian	ital1282	1847	SICK	malato	malato	3311	m a l a t o	m a l a t o
ita-554_sickill-2	Italian	ital1282	1847	SICK	infermo	iɱfermo	3310	i ɱ f e r m o	i ɱ f e r m o
lat-554_sickill-1	Latin	lati1261	1847	SICK	aeger	aɛ̯ɡɛr	3314	a ɛ g ɛ r	a ɛ g ɛ r
por-554_sickill-1	Portuguese	port1283	1847	SICK	doente	ˈdwẽtə	3313	d w ẽ t ə	d w ẽ t ə
por-554_sickill-2	Portuguese	port1283	1847	SICK	enfermo	ẽfermu	3310	ẽ f e r m u	ẽ - f e r m u
ron-554_sickill-1	Romanian	roma1327	1847	SICK	bolnav	bolnav	3312	b o l n a v	b o l n a v
spa-554_sickill-1	Spanish	stan1288	1847	SICK	enfermo	eɱfeɾmo	3310	e ɱ f e ɾ m o	e ɱ f e ɾ m o
cat-268_side-1	Catalan	stan1289	682	SIDE	banda	banðə	3319	b a n ð ə	b a n ð ə
cat-268_side-2	Catalan	stan1289	682	SIDE	costāt	kustat̪	3316	k u s t a t̪	k u s t a t̪ -
fra-268_side-1	French	stan1290	682	SIDE	côté	koˈte	3316	k o t e	k o - t e - -
ita-268_side-1	Italian	ital1282	682	SIDE	lato	lato	3315	l a t o	l a t o -
ita-268_side-2	Italian	ital1282	682	SIDE	parte	parte	3317	p a r t e	p a r t e
lat-268_side-1	Latin	lati1261	682	SIDE	latus	ɫatʊs	3315	lˠ a t ʊ s	lˠ a t ʊ s
por-268_side-1	Portuguese	port1283	682	SIDE	lado	ˈlaðu	3315	l a ð u	l a ð u -
ron-268_side-1	Romanian	roma1327	682	SIDE	latură	laturə	3318	l a t u r ə	l a t u r ə
spa-268_side-1	Spanish	stan1288	682	SIDE	lado	laðo	3315	l a ð o	l a ð o -
spa-268_side-2	Spanish	stan1288	682	SIDE	costado	kostaðo	3316	k o s t a ð o	k o s t a ð o
cat-236_sign-1	Catalan	stan1289	1720	SIGN	signe	siŋnə	3321	s i ŋ n ə	s i ŋ n ə
cat-236_sign-2	Catalan	stan1289	1720	SIGN	senyal	səɲaɫ	3320	s ə ɲ a lˠ	s ə - ɲ a lˠ -
fra-236_sign-1	French	stan1290	1720	SIGN	signe	siɲ	3321	s i ɲ	s i - ɲ -
ita-236_sign-1	Italian	ital1282	1720	SIGN	segno	seɲːo	3321	s e ɲː o	s e - ɲː o
ita-236_sign-2	Italian	ital1282	1720	SIGN	segnale	seɲːale	3320	s e ɲː a l e	s e - ɲː a l e
lat-236_sign-1	Latin	lati1261	1720	SIGN	signum	siːŋnʊ̃	3321	s iː ŋ n ʊ̃	s iː ŋ n ʊ̃
por-236_sign-1	Portuguese	port1283	1720	SIGN	marca	marka	3323	m a r k a	m a r k a
ron-236_sign-1	Romanian	roma1327	1720	SIGN	semn	semn	3322	s e m n	s e m n
ron-236_sign-2	Romanian	roma1327	1720	SIGN	semnal	semnal	3320	s e m n a l	s e m n a l -
spa-236_sign-1	Spanish	stan1288	1720	SIGN	señal	seɲal	3320	s e ɲ a l	s e - ɲ a l -
cat-187_silver-1	Catalan	stan1289	759	SILVER	plata	pɫat̪ə	3324	p lˠ a t̪ ə	p lˠ a t̪ ə
fra-187_silver-1	French	stan1290	759	SILVER	argent	aʁˈʒɑ̃	3326	a ʁ ʒ ɑ̃	a ʁ ʒ ɑ̃
ita-187_silver-1	Italian	ital1282	759	SILVER	argento	ard͡ʒento	3325	a r dʒ e n t o	a r dʒ e n t o
lat-187_silver-1	Latin	lati1261	759	SILVER	argentum	arɡɛntʊ̃	3325	a r g ɛ n t ʊ̃	a r g ɛ n t ʊ̃
por-187_silver-1	Portuguese	port1283	759	SILVER	prata	ˈpratɐ	3324	p r a t ɐ	p r a t ɐ
ron-187_silver-1	Romanian	roma1327	759	SILVER	argint	ard͡ʒint	3325	a r dʒ i n t	a r dʒ i n t -
spa-187_silver-1	Spanish	stan1288	759	SILVER	plata	plata	3324	p l a t a	p l a t a
cat-415_sin-1	Catalan	stan1289	2971	SIN	pecat	pəkat̪	3327	p ə k a t̪	p ə k a t̪ -
fra-415_sin-1	French	stan1290	2971	SIN	péché	peˈʃe	3328	p e ʃ e	p e ʃ e
ita-415_sin-1	Italian	ital1282	2971	SIN	peccato	pekːato	3327	p e kː a t o	p e kː a t o
lat-415_sin-1	Latin	lati1261	2971	SIN	peccatum	pɛkːaːtʊ̃	3327	p ɛ kː aː t ʊ̃	p ɛ kː aː t ʊ̃
por-415_sin-1	Portuguese	port1283	2971	SIN	pecado	pəˈkaðu	3327	p ə k a ð u	p ə k a ð u
ron-415_sin-1	Romanian	roma1327	2971	SIN	păcat	pəkat	3327	p ə k a t	p ə k a t -
spa-415_sin-1	Spanish	stan1288	2971	SIN	pecado	pekaðo	3327	p e k a ð o	p e k a ð o
cat-43_sinew-1	Catalan	stan1289	1137	TENDON	tendó	t̪ənðo	3329	t̪ ə n ð o	t̪ ə n ð o - -
fra-43_sinew-1	French	stan1290	1137	TENDON	tendon	tɑ̃ˈdɔ̃	3329	t ɑ̃ d ɔ̃	t ɑ̃ - d ɔ̃ - -
ita-43_sinew-1	Italian	ital1282	1137	TENDON	tèndine	tɛndine	3329	t ɛ n d i n e	t ɛ n d i n e
lat-43_sinew-1	Latin	lati1261	1137	TENDON	nervus	nɛrwʊs	3330	n ɛ r w ʊ s	n ɛ r w ʊ s
por-43_sinew-1	Portuguese	port1283	1137	TENDON	tendão	tẽdãw	3329	t ẽ d ã w	t ẽ - d ã w -
ron-43_sinew-1	Romanian	roma1327	1137	TENDON	tendon	tendon	3329	t e n d o n	t e n d o n -
spa-43_sinew-1	Spanish	stan1288	1137	TENDON	tendón	tendon	3329	t e n d o n	t e n d o n -
cat-922_sing-1	Catalan	stan1289	1261	SING	cantār	kən̪t̪a	3331	k ə n̪ t̪ a	k ə n̪ t̪ - - a
fra-922_sing-1	French	stan1290	1261	SING	chanter	ʃɑ̃ˈte	3332	ʃ ɑ̃ t e	ʃ ɑ̃ t e
ita-922_sing-1	Italian	ital1282	1261	SING	cantare	kantare	3331	k a n t a r e	k a n t a r e
lat-922_sing-1	Latin	lati1261	1261	SING	cantare	kantaːrɛ	3331	k a n t aː r ɛ	k a n t aː r ɛ
por-922_sing-1	Portuguese	port1283	1261	SING	cantar	kɐ̃ˈtar	3331	k ɐ̃ t a r	k ɐ̃ - t a r -
ron-922_sing-1	Romanian	roma1327	1261	SING	cânta	kɨnta	3331	k ɨ n t a	k ɨ n t - - a
spa-922_sing-1	Spanish	stan1288	1261	SING	cantar	kantaɾ	3331	k a n t a ɾ	k a n t a ɾ -
cat-708_sink-1	Catalan	stan1289	1088	SINK (DESCEND)	enfonsar-se	əɱfunzaɾzə	3333	ə ɱ f u n z a ɾ z ə	ə ɱ f u n z a ɾ z ə
fra-708_sink-1	French	stan1290	1088	SINK (DESCEND)	s'enfoncer	sɑ̃fɔ̃ˈse	3337	s ɑ̃ f ɔ̃ s e	s ɑ̃ f ɔ̃ s e
ita-708_sink-1	Italian	ital1282	1088	SINK (DESCEND)	affondare	afːondare	3333	a fː o n d a r e	a - fː o n d a r - e
lat-708_sink-1	Latin	lati1261	1088	SINK (DESCEND)	mergi	mɛrɡiː	3336	m ɛ r g iː	m ɛ r g iː
por-708_sink-1	Portuguese	port1283	1088	SINK (DESCEND)	afundar-se	ɐfũˈdarsə	3333	ɐ f ũ d a r s ə	ɐ - f ũ - d a r s ə
ron-708_sink-1	Romanian	roma1327	1088	SINK (DESCEND)	se scufunda	se skufunda	3335	s e + s k u f u n d a	s e + s k u f u n d a
spa-708_sink-1	Spanish	stan1288	1088	SINK (DESCEND)	hundirse	wndiɾse	3334	w n d i ɾ s e	w n d i ɾ s e
cat-207_sister-1	Catalan	stan1289	1263	SISTER	germana	ʒəɾmanə	3339	ʒ ə ɾ m a n ə	ʒ ə ɾ m a n ə
fra-207_sister-1	French	stan1290	1263	SISTER	sœur	sœːʁ	3338	s œː ʁ	s œː ʁ - -
ita-207_sister-1	Italian	ital1282	1263	SISTER	sorella	sorelːa	3341	s o r e lː a	s o r e lː a
lat-207_sister-1	Latin	lati1261	1263	SISTER	soror	sɔrɔr	3338	s ɔ r ɔ r	s ɔ r ɔ r
por-207_sister-1	Portuguese	port1283	1263	SISTER	irmã	irˈmɐ̃	3340	i r m ɐ̃	i r m ɐ̃
ron-207_sister-1	Romanian	roma1327	1263	SISTER	soră	sorə	3338	s o r ə	s o r ə -
spa-207_sister-1	Spanish	stan1288	1263	SISTER	hermana	eɾmana	3339	e ɾ m a n a	- e ɾ m a n a
cat-678_sit-1	Catalan	stan1289	1416	SIT	seure	sɛwɾə	3342	s ɛ w ɾ ə	s ɛ w - ɾ ə
fra-678_sit-1	French	stan1290	1416	SIT	être assis	ˈɛːtʁə aˈsi	3344	ɛː t ʁ ə + a s i	ɛː t ʁ ə + a s i
ita-678_sit-1	Italian	ital1282	1416	SIT	sedere	sedere	3342	s e d e r e	s e d e r e
ita-678_sit-2	Italian	ital1282	1416	SIT	stare seduto	stare seduto	3343	s t a r e + s e d u t o	- s t a r e + s e - d u t o
lat-678_sit-1	Latin	lati1261	1416	SIT	sedere	sɛdeːrɛ	3342	s ɛ d eː r ɛ	s ɛ d eː r ɛ
por-678_sit-1	Portuguese	port1283	1416	SIT	estar sentado	iʃtarʃẽtaðu	3345	i ʃ t a r ʃ ẽ t a ð u	i ʃ t a r ʃ ẽ t a ð u
ron-678_sit-1	Romanian	roma1327	1416	SIT	ședea	ʃede̯a	3342	ʃ e d e a	ʃ e d e - a
spa-678_sit-1	Spanish	stan1288	1416	SIT	estar sentado	estaɾ sentaðo	3343	e s t a ɾ + s e n t a ð o	e s t a ɾ - + s e n t a ð o
cat-755_sitdown-1	Catalan	stan1289	1649	SIT DOWN	asseure's	əsəwɾəˈs	3351	ə s ə w ɾ ə s	ə s ə w ɾ ə s
fra-755_sitdown-1	French	stan1290	1649	SIT DOWN	s'asseoir	saˈswaːʁ	3347	s a s w aː ʁ	s a s w aː ʁ
ita-755_sitdown-1	Italian	ital1282	1649	SIT DOWN	sedersi	sederzi	3346	s e d e r z i	s e - d e r z i
lat-755_sitdown-1	Latin	lati1261	1649	SIT DOWN	considere	kõːsiːdɛrɛ	3350	k õː s iː d ɛ r ɛ	k õː s iː d ɛ r ɛ
por-755_sitdown-1	Portuguese	port1283	1649	SIT DOWN	sentar-se	sẽˈtarsə	3346	s ẽ t a r s ə	s ẽ - t a r s ə
ron-755_sitdown-1	Romanian	roma1327	1649	SIT DOWN	lua loc	lwa lok	3349	l w a + l o k	l w a + l o k
ron-755_sitdown-2	Romanian	roma1327	1649	SIT DOWN	se așeza	se aʃeza	3348	s e + a ʃ e z a	s e + a ʃ e z a
